Id,Id2,County,State,Population Estimate 2018
0500000US24001,24001,Allegany,Maryland,70975
0500000US24003,24003,Anne Arundel,Maryland,576031
0500000US24005,24005,Baltimore,Maryland,828431
0500000US24009,24009,Calvert,Maryland,92003
0500000US24011,24011,Caroline,Maryland,33304
0500000US24013,24013,Carroll,Maryland,168429
0500000US24015,24015,Cecil,Maryland,102826
0500000US24017,24017,Charles,Maryland,161503
0500000US24019,24019,Dorchester,Maryland,31998
0500000US24021,24021,Frederick,Maryland,255648
0500000US24023,24023,Garrett,Maryland,29163
0500000US24025,24025,Harford,Maryland,253956
0500000US24027,24027,Howard,Maryland,323196
0500000US24029,24029,Kent,Maryland,19383
0500000US24031,24031,Montgomery,Maryland,1052567
0500000US24033,24033,Prince George's,Maryland,909308
0500000US24035,24035,Queen Anne's,Maryland,50251
0500000US24037,24037,St. Mary's,Maryland,112664
0500000US24039,24039,Somerset,Maryland,25675
0500000US24041,24041,Talbot,Maryland,36968
0500000US24043,24043,Washington,Maryland,150926
0500000US24045,24045,Wicomico,Maryland,103195
0500000US24047,24047,Worcester,Maryland,51823
0500000US24510,24510,Baltimore city,Maryland,602495
0500000US25001,25001,Barnstable,Massachusetts,213413
0500000US25003,25003,Berkshire,Massachusetts,126348
0500000US25005,25005,Bristol,Massachusetts,564022
0500000US25007,25007,Dukes,Massachusetts,17352
0500000US25009,25009,Essex,Massachusetts,790638
0500000US25011,25011,Franklin,Massachusetts,70963
0500000US25013,25013,Hampden,Massachusetts,470406
0500000US25015,25015,Hampshire,Massachusetts,161355
0500000US25017,25017,Middlesex,Massachusetts,1614714
0500000US25019,25019,Nantucket,Massachusetts,11327
0500000US25021,25021,Norfolk,Massachusetts,705388
0500000US25023,25023,Plymouth,Massachusetts,518132
0500000US25025,25025,Suffolk,Massachusetts,807252
0500000US25027,25027,Worcester,Massachusetts,830839
0500000US26001,26001,Alcona,Michigan,10362
0500000US26003,26003,Alger,Michigan,9097
0500000US26005,26005,Allegan,Michigan,117327
0500000US26007,26007,Alpena,Michigan,28360
0500000US26009,26009,Antrim,Michigan,23365
0500000US26011,26011,Arenac,Michigan,15041
0500000US26013,26013,Baraga,Michigan,8320
0500000US26015,26015,Barry,Michigan,61157
0500000US26017,26017,Bay,Michigan,103923
0500000US26019,26019,Benzie,Michigan,17753
0500000US26021,26021,Berrien,Michigan,154141
0500000US26023,26023,Branch,Michigan,43622
0500000US26025,26025,Calhoun,Michigan,134487
0500000US26027,26027,Cass,Michigan,51653
0500000US26029,26029,Charlevoix,Michigan,26244
0500000US26031,26031,Cheboygan,Michigan,25413
0500000US26033,26033,Chippewa,Michigan,37517
0500000US26035,26035,Clare,Michigan,30757
0500000US26037,26037,Clinton,Michigan,79332
0500000US26039,26039,Crawford,Michigan,13901
0500000US26041,26041,Delta,Michigan,35857
0500000US26043,26043,Dickinson,Michigan,25383
0500000US26045,26045,Eaton,Michigan,109826
0500000US26047,26047,Emmet,Michigan,33308
0500000US26049,26049,Genesee,Michigan,406892
0500000US26051,26051,Gladwin,Michigan,25337
0500000US26053,26053,Gogebic,Michigan,15096
0500000US26055,26055,Grand Traverse,Michigan,92573
0500000US26057,26057,Gratiot,Michigan,40599
0500000US26059,26059,Hillsdale,Michigan,45749
0500000US26061,26061,Houghton,Michigan,36219
0500000US26063,26063,Huron,Michigan,31166
0500000US26065,26065,Ingham,Michigan,292735
0500000US26067,26067,Ionia,Michigan,64210
0500000US26069,26069,Iosco,Michigan,25081
0500000US26071,26071,Iron,Michigan,11117
0500000US26073,26073,Isabella,Michigan,70562
0500000US26075,26075,Jackson,Michigan,158823
0500000US26077,26077,Kalamazoo,Michigan,264870
0500000US26079,26079,Kalkaska,Michigan,17824
0500000US26081,26081,Kent,Michigan,653786
0500000US26083,26083,Keweenaw,Michigan,2113
0500000US26085,26085,Lake,Michigan,11881
0500000US26087,26087,Lapeer,Michigan,88028
0500000US26089,26089,Leelanau,Michigan,21764
0500000US26091,26091,Lenawee,Michigan,98266
0500000US26093,26093,Livingston,Michigan,191224
0500000US26095,26095,Luce,Michigan,6283
0500000US26097,26097,Mackinac,Michigan,10787
0500000US26099,26099,Macomb,Michigan,874759
0500000US26101,26101,Manistee,Michigan,24528
0500000US26103,26103,Marquette,Michigan,66516
0500000US26105,26105,Mason,Michigan,29100
0500000US26107,26107,Mecosta,Michigan,43545
0500000US26109,26109,Menominee,Michigan,22983
0500000US26111,26111,Midland,Michigan,83209
0500000US26113,26113,Missaukee,Michigan,15113
0500000US26115,26115,Monroe,Michigan,150439
0500000US26117,26117,Montcalm,Michigan,63968
0500000US26119,26119,Montmorency,Michigan,9265
0500000US26121,26121,Muskegon,Michigan,173588
0500000US26123,26123,Newaygo,Michigan,48892
0500000US26125,26125,Oakland,Michigan,1259201
0500000US26127,26127,Oceana,Michigan,26625
0500000US26129,26129,Ogemaw,Michigan,20952
0500000US26131,26131,Ontonagon,Michigan,5795
0500000US26133,26133,Osceola,Michigan,23341
0500000US26135,26135,Oscoda,Michigan,8276
0500000US26137,26137,Otsego,Michigan,24665
0500000US26139,26139,Ottawa,Michigan,290494
0500000US26141,26141,Presque Isle,Michigan,12738
0500000US26143,26143,Roscommon,Michigan,23884
0500000US26145,26145,Saginaw,Michigan,190800
0500000US26147,26147,St. Clair,Michigan,159337
0500000US26149,26149,St. Joseph,Michigan,61043
0500000US26151,26151,Sanilac,Michigan,41182
0500000US26153,26153,Schoolcraft,Michigan,8068
0500000US26155,26155,Shiawassee,Michigan,68192
0500000US26157,26157,Tuscola,Michigan,52516
0500000US26159,26159,Van Buren,Michigan,75448
0500000US26161,26161,Washtenaw,Michigan,370963
0500000US26163,26163,Wayne,Michigan,1753893
0500000US26165,26165,Wexford,Michigan,33466
0500000US27001,27001,Aitkin,Minnesota,15902
0500000US27003,27003,Anoka,Minnesota,353813
0500000US27005,27005,Becker,Minnesota,34371
0500000US27007,27007,Beltrami,Minnesota,46847
0500000US27009,27009,Benton,Minnesota,40545
0500000US27011,27011,Big Stone,Minnesota,4989
0500000US27013,27013,Blue Earth,Minnesota,67427
0500000US27015,27015,Brown,Minnesota,25111
0500000US27017,27017,Carlton,Minnesota,35837
0500000US27019,27019,Carver,Minnesota,103551
0500000US27021,27021,Cass,Minnesota,29519
0500000US27023,27023,Chippewa,Minnesota,11924
0500000US27025,27025,Chisago,Minnesota,55922
0500000US27027,27027,Clay,Minnesota,63955
0500000US27029,27029,Clearwater,Minnesota,8810
0500000US27031,27031,Cook,Minnesota,5393
0500000US27033,27033,Cottonwood,Minnesota,11277
0500000US27035,27035,Crow Wing,Minnesota,64889
0500000US27037,27037,Dakota,Minnesota,425423
0500000US27039,27039,Dodge,Minnesota,20822
0500000US27041,27041,Douglas,Minnesota,37964
0500000US27043,27043,Faribault,Minnesota,13758
0500000US27045,27045,Fillmore,Minnesota,21058
0500000US27047,27047,Freeborn,Minnesota,30444
0500000US27049,27049,Goodhue,Minnesota,46403
0500000US27051,27051,Grant,Minnesota,6021
0500000US27053,27053,Hennepin,Minnesota,1259428
0500000US27055,27055,Houston,Minnesota,18578
0500000US27057,27057,Hubbard,Minnesota,21332
0500000US27059,27059,Isanti,Minnesota,39966
0500000US27061,27061,Itasca,Minnesota,45108
0500000US27063,27063,Jackson,Minnesota,9911
0500000US27065,27065,Kanabec,Minnesota,16207
0500000US27067,27067,Kandiyohi,Minnesota,42855
0500000US27069,27069,Kittson,Minnesota,4248
0500000US27071,27071,Koochiching,Minnesota,12440
0500000US27073,27073,Lac qui Parle,Minnesota,6658
0500000US27075,27075,Lake,Minnesota,10658
0500000US27077,27077,Lake of the Woods,Minnesota,3758
0500000US27079,27079,Le Sueur,Minnesota,28494
0500000US27081,27081,Lincoln,Minnesota,5673
0500000US27083,27083,Lyon,Minnesota,25629
0500000US27085,27085,McLeod,Minnesota,35873
0500000US27087,27087,Mahnomen,Minnesota,5519
0500000US27089,27089,Marshall,Minnesota,9390
0500000US27091,27091,Martin,Minnesota,19785
0500000US27093,27093,Meeker,Minnesota,23141
0500000US27095,27095,Mille Lacs,Minnesota,26139
0500000US27097,27097,Morrison,Minnesota,33169
0500000US27099,27099,Mower,Minnesota,40011
0500000US27101,27101,Murray,Minnesota,8276
0500000US27103,27103,Nicollet,Minnesota,34220
0500000US27105,27105,Nobles,Minnesota,21924
0500000US27107,27107,Norman,Minnesota,6475
0500000US27109,27109,Olmsted,Minnesota,156277
0500000US27111,27111,Otter Tail,Minnesota,58812
0500000US27113,27113,Pennington,Minnesota,14178
0500000US27115,27115,Pine,Minnesota,29483
0500000US27117,27117,Pipestone,Minnesota,9047
0500000US27119,27119,Polk,Minnesota,31529
0500000US27121,27121,Pope,Minnesota,11097
0500000US27123,27123,Ramsey,Minnesota,550210
0500000US27125,27125,Red Lake,Minnesota,3999
0500000US27127,27127,Redwood,Minnesota,15249
0500000US27129,27129,Renville,Minnesota,14612
0500000US27131,27131,Rice,Minnesota,66523
0500000US27133,27133,Rock,Minnesota,9414
0500000US27135,27135,Roseau,Minnesota,15150
0500000US27137,27137,St. Louis,Minnesota,199754
0500000US27139,27139,Scott,Minnesota,147381
0500000US27141,27141,Sherburne,Minnesota,96036
0500000US27143,27143,Sibley,Minnesota,15028
0500000US27145,27145,Stearns,Minnesota,159256
0500000US27147,27147,Steele,Minnesota,36803
0500000US27149,27149,Stevens,Minnesota,9753
0500000US27151,27151,Swift,Minnesota,9345
0500000US27153,27153,Todd,Minnesota,24582
0500000US27155,27155,Traverse,Minnesota,3308
0500000US27157,27157,Wabasha,Minnesota,21645
0500000US27159,27159,Wadena,Minnesota,13773
0500000US27161,27161,Waseca,Minnesota,18691
0500000US27163,27163,Washington,Minnesota,259201
0500000US27165,27165,Watonwan,Minnesota,10980
0500000US27167,27167,Wilkin,Minnesota,6254
0500000US27169,27169,Winona,Minnesota,50825
0500000US27171,27171,Wright,Minnesota,136349
0500000US27173,27173,Yellow Medicine,Minnesota,9795
0500000US28001,28001,Adams,Mississippi,31192
0500000US28003,28003,Alcorn,Mississippi,36925
0500000US28005,28005,Amite,Mississippi,12326
0500000US28007,28007,Attala,Mississippi,18365
0500000US28009,28009,Benton,Mississippi,8271
0500000US28011,28011,Bolivar,Mississippi,31333
0500000US28013,28013,Calhoun,Mississippi,14436
0500000US28015,28015,Carroll,Mississippi,9911
0500000US28017,28017,Chickasaw,Mississippi,17171
0500000US28019,28019,Choctaw,Mississippi,8278
0500000US28021,28021,Claiborne,Mississippi,9002
0500000US28023,28023,Clarke,Mississippi,15604
0500000US28025,28025,Clay,Mississippi,19386
0500000US28027,28027,Coahoma,Mississippi,22628
0500000US28029,28029,Copiah,Mississippi,28543
0500000US28031,28031,Covington,Mississippi,18853
0500000US28033,28033,DeSoto,Mississippi,182001
0500000US28035,28035,Forrest,Mississippi,75036
0500000US28037,28037,Franklin,Mississippi,7788
0500000US28039,28039,George,Mississippi,24250
0500000US28041,28041,Greene,Mississippi,13586
0500000US28043,28043,Grenada,Mississippi,21055
0500000US28045,28045,Hancock,Mississippi,47334
0500000US28047,28047,Harrison,Mississippi,206650
0500000US28049,28049,Hinds,Mississippi,237085
0500000US28051,28051,Holmes,Mississippi,17622
0500000US28053,28053,Humphreys,Mississippi,8257
0500000US28055,28055,Issaquena,Mississippi,1308
0500000US28057,28057,Itawamba,Mississippi,23517
0500000US28059,28059,Jackson,Mississippi,143277
0500000US28061,28061,Jasper,Mississippi,16428
0500000US28063,28063,Jefferson,Mississippi,7106
0500000US28065,28065,Jefferson Davis,Mississippi,11234
0500000US28067,28067,Jones,Mississippi,68461
0500000US28069,28069,Kemper,Mississippi,10027
0500000US28071,28071,Lafayette,Mississippi,54793
0500000US28073,28073,Lamar,Mississippi,62447
0500000US28075,28075,Lauderdale,Mississippi,75317
0500000US28077,28077,Lawrence,Mississippi,12455
0500000US28079,28079,Leake,Mississippi,22763
0500000US28081,28081,Lee,Mississippi,85202
0500000US28083,28083,Leflore,Mississippi,28919
0500000US28085,28085,Lincoln,Mississippi,34205
0500000US28087,28087,Lowndes,Mississippi,58930
0500000US28089,28089,Madison,Mississippi,105630
0500000US28091,28091,Marion,Mississippi,24715
0500000US28093,28093,Marshall,Mississippi,35451
0500000US28095,28095,Monroe,Mississippi,35564
0500000US28097,28097,Montgomery,Mississippi,10023
0500000US28099,28099,Neshoba,Mississippi,29125
0500000US28101,28101,Newton,Mississippi,21443
0500000US28103,28103,Noxubee,Mississippi,10535
0500000US28105,28105,Oktibbeha,Mississippi,49599
0500000US28107,28107,Panola,Mississippi,34178
0500000US28109,28109,Pearl River,Mississippi,55387
0500000US28111,28111,Perry,Mississippi,11931
0500000US28113,28113,Pike,Mississippi,39563
0500000US28115,28115,Pontotoc,Mississippi,31833
0500000US28117,28117,Prentiss,Mississippi,25315
0500000US28119,28119,Quitman,Mississippi,7051
0500000US28121,28121,Rankin,Mississippi,153902
0500000US28123,28123,Scott,Mississippi,28287
0500000US28125,28125,Sharkey,Mississippi,4377
0500000US28127,28127,Simpson,Mississippi,26758
0500000US28129,28129,Smith,Mississippi,16002
0500000US28131,28131,Stone,Mississippi,18717
0500000US28133,28133,Sunflower,Mississippi,25735
0500000US28135,28135,Tallahatchie,Mississippi,13987
0500000US28137,28137,Tate,Mississippi,28759
0500000US28139,28139,Tippah,Mississippi,21995
0500000US28141,28141,Tishomingo,Mississippi,19454
0500000US28143,28143,Tunica,Mississippi,9944
0500000US28145,28145,Union,Mississippi,28606
0500000US28147,28147,Walthall,Mississippi,14465
0500000US28149,28149,Warren,Mississippi,46176
0500000US28151,28151,Washington,Mississippi,45063
0500000US28153,28153,Wayne,Mississippi,20298
0500000US28155,28155,Webster,Mississippi,9788
0500000US28157,28157,Wilkinson,Mississippi,8792
0500000US28159,28159,Winston,Mississippi,18165
0500000US28161,28161,Yalobusha,Mississippi,12392
0500000US28163,28163,Yazoo,Mississippi,28248
0500000US29001,29001,Adair,Missouri,25339
0500000US29003,29003,Andrew,Missouri,17607
0500000US29005,29005,Atchison,Missouri,5171
0500000US29007,29007,Audrain,Missouri,25473
0500000US29009,29009,Barry,Missouri,35886
0500000US29011,29011,Barton,Missouri,11798
0500000US29013,29013,Bates,Missouri,16320
0500000US29015,29015,Benton,Missouri,19278
0500000US29017,29017,Bollinger,Missouri,12169
0500000US29019,29019,Boone,Missouri,180005
0500000US29021,29021,Buchanan,Missouri,88571
0500000US29023,29023,Butler,Missouri,42639
0500000US29025,29025,Caldwell,Missouri,9108
0500000US29027,29027,Callaway,Missouri,44889
0500000US29029,29029,Camden,Missouri,45815
0500000US29031,29031,Cape Girardeau,Missouri,78753
0500000US29033,29033,Carroll,Missouri,8743
0500000US29035,29035,Carter,Missouri,6054
0500000US29037,29037,Cass,Missouri,104954
0500000US29039,29039,Cedar,Missouri,14165
0500000US29041,29041,Chariton,Missouri,7451
0500000US29043,29043,Christian,Missouri,86983
0500000US29045,29045,Clark,Missouri,6842
0500000US29047,29047,Clay,Missouri,246365
0500000US29049,29049,Clinton,Missouri,20470
0500000US29051,29051,Cole,Missouri,76796
0500000US29053,29053,Cooper,Missouri,17603
0500000US29055,29055,Crawford,Missouri,23957
0500000US29057,29057,Dade,Missouri,7569
0500000US29059,29059,Dallas,Missouri,16762
0500000US29061,29061,Daviess,Missouri,8313
0500000US29063,29063,DeKalb,Missouri,12630
0500000US29065,29065,Dent,Missouri,15441
0500000US29067,29067,Douglas,Missouri,13373
0500000US29069,29069,Dunklin,Missouri,29423
0500000US29071,29071,Franklin,Missouri,103670
0500000US29073,29073,Gasconade,Missouri,14705
0500000US29075,29075,Gentry,Missouri,6628
0500000US29077,29077,Greene,Missouri,291923
0500000US29079,29079,Grundy,Missouri,9914
0500000US29081,29081,Harrison,Missouri,8414
0500000US29083,29083,Henry,Missouri,21792
0500000US29085,29085,Hickory,Missouri,9509
0500000US29087,29087,Holt,Missouri,4404
0500000US29089,29089,Howard,Missouri,10137
0500000US29091,29091,Howell,Missouri,40076
0500000US29093,29093,Iron,Missouri,10177
0500000US29095,29095,Jackson,Missouri,700307
0500000US29097,29097,Jasper,Missouri,120636
0500000US29099,29099,Jefferson,Missouri,224347
0500000US29101,29101,Johnson,Missouri,53652
0500000US29103,29103,Knox,Missouri,3947
0500000US29105,29105,Laclede,Missouri,35713
0500000US29107,29107,Lafayette,Missouri,32598
0500000US29109,29109,Lawrence,Missouri,38359
0500000US29111,29111,Lewis,Missouri,9855
0500000US29113,29113,Lincoln,Missouri,57686
0500000US29115,29115,Linn,Missouri,12037
0500000US29117,29117,Livingston,Missouri,15146
0500000US29119,29119,McDonald,Missouri,23078
0500000US29121,29121,Macon,Missouri,15153
0500000US29123,29123,Madison,Missouri,12188
0500000US29125,29125,Maries,Missouri,8769
0500000US29127,29127,Marion,Missouri,28592
0500000US29129,29129,Mercer,Missouri,3641
0500000US29131,29131,Miller,Missouri,25336
0500000US29133,29133,Mississippi,Missouri,13336
0500000US29135,29135,Moniteau,Missouri,16121
0500000US29137,29137,Monroe,Missouri,8664
0500000US29139,29139,Montgomery,Missouri,11534
0500000US29141,29141,Morgan,Missouri,20358
0500000US29143,29143,New Madrid,Missouri,17296
0500000US29145,29145,Newton,Missouri,58266
0500000US29147,29147,Nodaway,Missouri,22304
0500000US29149,29149,Oregon,Missouri,10541
0500000US29151,29151,Osage,Missouri,13714
0500000US29153,29153,Ozark,Missouri,9017
0500000US29155,29155,Pemiscot,Missouri,16272
0500000US29157,29157,Perry,Missouri,19150
0500000US29159,29159,Pettis,Missouri,42542
0500000US29161,29161,Phelps,Missouri,44732
0500000US29163,29163,Pike,Missouri,18504
0500000US29165,29165,Platte,Missouri,102985
0500000US29167,29167,Polk,Missouri,32201
0500000US29169,29169,Pulaski,Missouri,52014
0500000US29171,29171,Putnam,Missouri,4757
0500000US29173,29173,Ralls,Missouri,10212
0500000US29175,29175,Randolph,Missouri,24763
0500000US29177,29177,Ray,Missouri,22883
0500000US29179,29179,Reynolds,Missouri,6254
0500000US29181,29181,Ripley,Missouri,13401
0500000US29183,29183,St. Charles,Missouri,399182
0500000US29185,29185,St. Clair,Missouri,9395
0500000US29186,29186,Ste. Genevieve,Missouri,17888
0500000US29187,29187,St. Francois,Missouri,66692
0500000US29189,29189,St. Louis,Missouri,996945
0500000US29195,29195,Saline,Missouri,22895
0500000US29197,29197,Schuyler,Missouri,4599
0500000US29199,29199,Scotland,Missouri,4966
0500000US29201,29201,Scott,Missouri,38458
0500000US29203,29203,Shannon,Missouri,8189
0500000US29205,29205,Shelby,Missouri,6050
0500000US29207,29207,Stoddard,Missouri,29206
0500000US29209,29209,Stone,Missouri,31749
0500000US29211,29211,Sullivan,Missouri,6221
0500000US29213,29213,Taney,Missouri,55852
0500000US29215,29215,Texas,Missouri,25571
0500000US29217,29217,Vernon,Missouri,20528
0500000US29219,29219,Warren,Missouri,34711
0500000US29221,29221,Washington,Missouri,24943
0500000US29223,29223,Wayne,Missouri,13122
0500000US29225,29225,Webster,Missouri,39109
0500000US29227,29227,Worth,Missouri,2040
0500000US29229,29229,Wright,Missouri,18378
0500000US29510,29510,St. Louis city,Missouri,302838
0500000US30001,30001,Beaverhead,Montana,9404
0500000US30003,30003,Big Horn,Montana,13338
0500000US30005,30005,Blaine,Montana,6807
0500000US30007,30007,Broadwater,Montana,6085
0500000US30009,30009,Carbon,Montana,10714
0500000US30011,30011,Carter,Montana,1238
0500000US30013,30013,Cascade,Montana,81643
0500000US30015,30015,Chouteau,Montana,5745
0500000US30017,30017,Custer,Montana,11586
0500000US30019,30019,Daniels,Montana,1747
0500000US30021,30021,Dawson,Montana,8680
0500000US30023,30023,Deer Lodge,Montana,9131
0500000US30025,30025,Fallon,Montana,2920
0500000US30027,30027,Fergus,Montana,11113
0500000US30029,30029,Flathead,Montana,102106
0500000US30031,30031,Gallatin,Montana,111876
0500000US30033,30033,Garfield,Montana,1268
0500000US30035,30035,Glacier,Montana,13747
0500000US30037,30037,Golden Valley,Montana,826
0500000US30039,30039,Granite,Montana,3378
0500000US30041,30041,Hill,Montana,16347
0500000US30043,30043,Jefferson,Montana,12097
0500000US30045,30045,Judith Basin,Montana,1952
0500000US30047,30047,Lake,Montana,30250
0500000US30049,30049,Lewis and Clark,Montana,68700
0500000US30051,30051,Liberty,Montana,2430
0500000US30053,30053,Lincoln,Montana,19794
0500000US30055,30055,McCone,Montana,1675
0500000US30057,30057,Madison,Montana,8768
0500000US30059,30059,Meagher,Montana,1866
0500000US30061,30061,Mineral,Montana,4316
0500000US30063,30063,Missoula,Montana,118791
0500000US30065,30065,Musselshell,Montana,4651
0500000US30067,30067,Park,Montana,16736
0500000US30069,30069,Petroleum,Montana,513
0500000US30071,30071,Phillips,Montana,4074
0500000US30073,30073,Pondera,Montana,5972
0500000US30075,30075,Powder River,Montana,1716
0500000US30077,30077,Powell,Montana,6968
0500000US30079,30079,Prairie,Montana,1087
0500000US30081,30081,Ravalli,Montana,43172
0500000US30083,30083,Richland,Montana,10913
0500000US30085,30085,Roosevelt,Montana,11059
0500000US30087,30087,Rosebud,Montana,9063
0500000US30089,30089,Sanders,Montana,11844
0500000US30091,30091,Sheridan,Montana,3424
0500000US30093,30093,Silver Bow,Montana,34993
0500000US30095,30095,Stillwater,Montana,9534
0500000US30097,30097,Sweet Grass,Montana,3710
0500000US30099,30099,Teton,Montana,6162
0500000US30101,30101,Toole,Montana,4853
0500000US30103,30103,Treasure,Montana,679
0500000US30105,30105,Valley,Montana,7437
0500000US30107,30107,Wheatland,Montana,2236
0500000US30109,30109,Wibaux,Montana,1034
0500000US30111,30111,Yellowstone,Montana,160137
0500000US31001,31001,Adams,Nebraska,31511
0500000US31003,31003,Antelope,Nebraska,6336
0500000US31005,31005,Arthur,Nebraska,465
0500000US31007,31007,Banner,Nebraska,730
0500000US31009,31009,Blaine,Nebraska,476
0500000US31011,31011,Boone,Nebraska,5239
0500000US31013,31013,Box Butte,Nebraska,10772
0500000US31015,31015,Boyd,Nebraska,1955
0500000US31017,31017,Brown,Nebraska,2973
0500000US31019,31019,Buffalo,Nebraska,49615
0500000US31021,31021,Burt,Nebraska,6488
0500000US31023,31023,Butler,Nebraska,8058
0500000US31025,31025,Cass,Nebraska,26159
0500000US31027,31027,Cedar,Nebraska,8446
0500000US31029,31029,Chase,Nebraska,3977
0500000US31031,31031,Cherry,Nebraska,5761
0500000US31033,31033,Cheyenne,Nebraska,9310
0500000US31035,31035,Clay,Nebraska,6214
0500000US31037,31037,Colfax,Nebraska,10881
0500000US31039,31039,Cuming,Nebraska,8940
0500000US31041,31041,Custer,Nebraska,10840
0500000US31043,31043,Dakota,Nebraska,20083
0500000US31045,31045,Dawes,Nebraska,8716
0500000US31047,31047,Dawson,Nebraska,23709
0500000US31049,31049,Deuel,Nebraska,1825
0500000US31051,31051,Dixon,Nebraska,5709
0500000US31053,31053,Dodge,Nebraska,36791
0500000US31055,31055,Douglas,Nebraska,566880
0500000US31057,31057,Dundy,Nebraska,1770
0500000US31059,31059,Fillmore,Nebraska,5527
0500000US31061,31061,Franklin,Nebraska,3023
0500000US31063,31063,Frontier,Nebraska,2608
0500000US31065,31065,Furnas,Nebraska,4715
0500000US31067,31067,Gage,Nebraska,21493
0500000US31069,31069,Garden,Nebraska,1897
0500000US31071,31071,Garfield,Nebraska,1987
0500000US31073,31073,Gosper,Nebraska,1996
0500000US31075,31075,Grant,Nebraska,660
0500000US31077,31077,Greeley,Nebraska,2356
0500000US31079,31079,Hall,Nebraska,61607
0500000US31081,31081,Hamilton,Nebraska,9280
0500000US31083,31083,Harlan,Nebraska,3401
0500000US31085,31085,Hayes,Nebraska,916
0500000US31087,31087,Hitchcock,Nebraska,2806
0500000US31089,31089,Holt,Nebraska,10178
0500000US31091,31091,Hooker,Nebraska,682
0500000US31093,31093,Howard,Nebraska,6468
0500000US31095,31095,Jefferson,Nebraska,7097
0500000US31097,31097,Johnson,Nebraska,5134
0500000US31099,31099,Kearney,Nebraska,6544
0500000US31101,31101,Keith,Nebraska,8021
0500000US31103,31103,Keya Paha,Nebraska,810
0500000US31105,31105,Kimball,Nebraska,3618
0500000US31107,31107,Knox,Nebraska,8419
0500000US31109,31109,Lancaster,Nebraska,317272
0500000US31111,31111,Lincoln,Nebraska,35185
0500000US31113,31113,Logan,Nebraska,749
0500000US31115,31115,Loup,Nebraska,618
0500000US31117,31117,McPherson,Nebraska,492
0500000US31119,31119,Madison,Nebraska,35392
0500000US31121,31121,Merrick,Nebraska,7733
0500000US31123,31123,Morrill,Nebraska,4686
0500000US31125,31125,Nance,Nebraska,3532
0500000US31127,31127,Nemaha,Nebraska,6958
0500000US31129,31129,Nuckolls,Nebraska,4195
0500000US31131,31131,Otoe,Nebraska,15985
0500000US31133,31133,Pawnee,Nebraska,2632
0500000US31135,31135,Perkins,Nebraska,2929
0500000US31137,31137,Phelps,Nebraska,8996
0500000US31139,31139,Pierce,Nebraska,7142
0500000US31141,31141,Platte,Nebraska,33363
0500000US31143,31143,Polk,Nebraska,5278
0500000US31145,31145,Red Willow,Nebraska,10726
0500000US31147,31147,Richardson,Nebraska,7937
0500000US31149,31149,Rock,Nebraska,1360
0500000US31151,31151,Saline,Nebraska,14350
0500000US31153,31153,Sarpy,Nebraska,184459
0500000US31155,31155,Saunders,Nebraska,21303
0500000US31157,31157,Scotts Bluff,Nebraska,35989
0500000US31159,31159,Seward,Nebraska,17318
0500000US31161,31161,Sheridan,Nebraska,5190
0500000US31163,31163,Sherman,Nebraska,3038
0500000US31165,31165,Sioux,Nebraska,1187
0500000US31167,31167,Stanton,Nebraska,5970
0500000US31169,31169,Thayer,Nebraska,5039
0500000US31171,31171,Thomas,Nebraska,720
0500000US31173,31173,Thurston,Nebraska,7303
0500000US31175,31175,Valley,Nebraska,4190
0500000US31177,31177,Washington,Nebraska,20667
0500000US31179,31179,Wayne,Nebraska,9403
0500000US31181,31181,Webster,Nebraska,3533
0500000US31183,31183,Wheeler,Nebraska,805
0500000US31185,31185,York,Nebraska,13772
0500000US32001,32001,Churchill,Nevada,24440
0500000US32003,32003,Clark,Nevada,2231647
0500000US32005,32005,Douglas,Nevada,48467
0500000US32007,32007,Elko,Nevada,52460
0500000US32009,32009,Esmeralda,Nevada,826
0500000US32011,32011,Eureka,Nevada,2003
0500000US32013,32013,Humboldt,Nevada,16786
0500000US32015,32015,Lander,Nevada,5575
0500000US32017,32017,Lincoln,Nevada,5201
0500000US32019,32019,Lyon,Nevada,55808
0500000US32021,32021,Mineral,Nevada,4514
0500000US32023,32023,Nye,Nevada,45346
0500000US32027,32027,Pershing,Nevada,6666
0500000US32029,32029,Storey,Nevada,4029
0500000US32031,32031,Washoe,Nevada,465735
0500000US32033,32033,White Pine,Nevada,9475
0500000US32510,32510,Carson City,Nevada,55414
0500000US33001,33001,Belknap,New Hampshire,61022
0500000US33003,33003,Carroll,New Hampshire,48779
0500000US33005,33005,Cheshire,New Hampshire,76493
0500000US33007,33007,Coos,New Hampshire,31589
0500000US33009,33009,Grafton,New Hampshire,89786
0500000US33011,33011,Hillsborough,New Hampshire,415247
0500000US33013,33013,Merrimack,New Hampshire,151132
0500000US33015,33015,Rockingham,New Hampshire,309176
0500000US33017,33017,Strafford,New Hampshire,130090
0500000US33019,33019,Sullivan,New Hampshire,43144
0500000US34001,34001,Atlantic,New Jersey,265429
0500000US34003,34003,Bergen,New Jersey,936692
0500000US34005,34005,Burlington,New Jersey,445384
0500000US34007,34007,Camden,New Jersey,507078
0500000US34009,34009,Cape May,New Jersey,92560
0500000US34011,34011,Cumberland,New Jersey,150972
0500000US34013,34013,Essex,New Jersey,799767
0500000US34015,34015,Gloucester,New Jersey,291408
0500000US34017,34017,Hudson,New Jersey,676061
0500000US34019,34019,Hunterdon,New Jersey,124714
